codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5748,156650,"Altera a Lei nº 12.587, de 3 de janeiro de 2012 (Lei da Política Nacional de Mobilidade Urbana), para determinar que as empresas que ofereçam o serviço de transporte remunerado privado individual de passageiros instalem equipamentos de monitoramento nos veículos de seus colaboradores.",Sim,2023,PL
5748,156885,"Requer que seja convidado o Ministro do Trabalho e Emprego a comparecer à CAS, para falar sobre o posicionamento e perspectivas da pasta em relação à formalização das relações de trabalho nos serviços por aplicativo.",Sim,2023,REQ
5748,156691,"Requer apreciação do Plenário do PL 3983, de 2019, que estabelece que sistemas de certificação digital que utilizem a Infraestrutura de Chaves Públicas Brasileira devem ter capacidade de relacionar pessoas físicas aos órgãos e pessoas jurídicas por aquelas representados, bem como no caso de assistência ou representação de incapazes...",Não,2023,R.S
5748,156678,Desarquivamento do PL nº 3278/2021.,Sim,2023,RQS
5748,156553,Urgência para o PL nº 3006/2022.,Sim,2023,REQ
5748,156391,"Modifica os arts. 60, 61, 62 e 64 da Constituição Federal, para dispor sobre a iniciativa de proposições pelo Presidente da República.",Não,2023,PEC
5748,156465,Desarquivamento do PL nº 2648/2019.,Não,2023,RQS
5748,156434,Requer licença para desempenhar missão política sem ônus para o Senado Federal.,Sim,2023,REQ
5748,156388,Isenta de custas cartoriais o devedor de tributos federais que foi objeto de protesto tributário em cartório e aderiu a programa de renegociação ou de parcelamento de dívidas tributárias,Sim,2023,PL
5748,156462,"Requer licença para desempenhar missão oficial, em Baltimore, Estados Unidos da América, com ônus para o Senado Federal.",Sim,2023,REQ
5748,156312,Requer que seja convidado o Ministro das Relações Exteriores para explicar a revogação da isenção de visto para turistas de alguns países,Sim,2023,REQ
5748,156424,Altera a Constituição Federal para instituir a parcela mensal de valorização por tempo de exercício dos magistrados e membros do Ministério Público.,Não,2023,PEC
5748,156625,Desarquivamento do PLC 159/2017,Não,2023,RQS
5748,156641,Desarquivamento do PLS nº 49/2015.,Não,2023,RQS
5748,156651,Altera o art. 5º da Constituição para garantir a proteção dos profissionais de segurança pública e saúde.,Não,2023,PEC
5748,156189,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ n° 1/2023 - CE, com o objetivo de ""debater a Valorização dos/as Profissionais da Educação à luz dos desafios atuais do país, com a presença de representante das seguintes entidades: CNTE, ANFOPE,ANDES, ANPAE, CONTEE, ANPED, UNDIME, e CONSED"" seja incluído o seguinte convidado: Sr. Celso Niskier, Presidente do Fórum das Entidades Representativas do Ensino Superior Particular.",Não,2023,REQ
5748,156164,"Altera a Lei nº 14.238, de 19 de novembro de 2021, que institui o Estatuto da Pessoa com Câncer; e dá outras providências, para tornar obrigatória a notificação às autoridades sanitárias, pelos serviços de saúde que realizam exames complementares de auxílio ao diagnóstico clínico, dos laudos de exames que confirmem ou sugiram o diagnóstico de câncer.",Sim,2023,PL
5748,156163,"Altera a Lei nº 8.184, de 10 de maio de 1991, para estabelecer a obrigatoriedade da coleta de dados sobre a população LGBTQIA+ pelos censos e outros levantamentos periódicos da Fundação Instituto Brasileiro de Geografia e Estatística (IBGE).",Sim,2023,PL
5748,156051,"Inserção em ata de voto de aplauso à Defesa Civil do Estado de São Paulo, à Defesa Civil de São Sebastião, ao Corpo de Bombeiros Militar do Estado de São Paulo (CBMSP), à Polícia Militar do Estado de São Paulo (PMSP), aos profissionais de saúde e assistência social do Estado de São Paulo e do Município de São Sebastião, pelo brilhante trabalho realizado na resposta às enchentes e deslizamentos no litoral norte paulista de 18 e 19 de fevereiro de 2023.",Não,2023,RQS
5748,156248,"Requer a realização de audiência pública, com o objetivo de debater a implementação de estratégias de prontidão cibernética e proteção preventiva dos bancos de dados governamentais contra eventuais ataques de hackers.",Sim,2023,REQ
5748,156158,"Acrescenta artigo à Lei nº 4.737, de 15 de julho de 1965 – Código Eleitoral, para tipificar o assédio eleitoral no ambiente de trabalho.",Sim,2023,PL
5748,157895,Altera o art. 132 da Constituição Federal para incluir os Procuradores dos Municípios entre os que compõem a advocacia pública e dá outras providências.,Sim,2023,PEC
5748,156040,"Desarquivamento, nos termos do art. 332, § 1º, do Regimento Interno do Senado Federal, da PEC nº 7, de 2018.",Não,2023,RQS
5748,156050,"Desarquivamento das seguintes proposições, na forma do art. 332, § 1º, do RISF: PLC 180/2017, PLC 49/2018, PLC 6/2017.",Sim,2023,RQS
5748,156119,Desarquivamento do PLS 332/2018 e do PL 2850/2021.,Não,2023,RQS
5748,156092,"Requeiro, nos termos do art. 332, § 1º, do Regimento Interno do Senado Federal, o desarquivamento do PLC 29/2017, que “dispõe sobre normas de seguro privado; revoga dispositivos da Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil);e dá outras providências”",Não,2023,RQS
5748,156165,Cria a Instituição Ambiental Independente no âmbito do Senado Federal.,Sim,2023,PRS
